STREAM_ID,sourceID,source,site name,latitude_wgs84,longitude_wgs84,drainagearea_sqkm,state_name,time_zone,WQ_parameters
STREAM-gauge-4478,3.81704E+14,USGS,"AMERICAN QUEEN @ AMERICAN STEAMBOAT CO, NEW ALBANY",38.284683,-85.821925,,Indiana,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU,NO3_mgNL"
STREAM-gauge-2829,3.85446E+14,USGS,"INDIAN C AT 119TH ST, OVERLAND PARK, KS",38.912778,-94.718611,36.777858,Kansas,Central,"WTemp_C,SpC_uScm,pH,Turb_FNU"
STREAM-gauge-2830,3.8552E+14,USGS,"INDIAN C AT COLLEGE BLVD, JOHNSON CO, KS",38.927222,-94.696944,40.921842,Kansas,Central,"WTemp_C,SpC_uScm,DO_mgL,Turb_FNU"
STREAM-gauge-2831,3.85608E+14,USGS,"INDIAN C AT INDIAN C PKWY, OVERLAND PARK, KS",38.935556,-94.634167,94.793634,Kansas,Central,"WTemp_C,SpC_uScm,DO_mgL"
STREAM-gauge-2214,3.90202E+14,USGS,"BRUSH CREEK AT STATE LINE RD, KANSAS CITY, MO",39.033822,-94.60745,,Missouri,Central,"WTemp_C,SpC_uScm,DO_mgL"
STREAM-gauge-2363,3.9381E+14,USGS,LC-1137-S T2 LEAVENWORTH CK 1137M DS FR INJ,39.636111,-105.760747,,Colorado,Mountain,"WTemp_C,SpC_uScm,pH"
STREAM-gauge-2364,3.93812E+14,USGS,LEAVENWORTH CR DIEL SAMPLING SITE LV1 JUNE2012,39.636708,-105.76065,,Colorado,Mountain,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-2367,3.93827E+14,USGS,LC-2023-S T3 LEAVENWORTH CK 2023M DS FR INJ,39.640731,-105.754367,,Colorado,Mountain,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-2374,3.93947E+14,USGS,LEAVENWORTH CR DIEL SAMPLING SITE LV2 JUNE2012,39.662972,-105.74025,,Colorado,Mountain,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-1772,3.94337E+14,USGS,"Monongahela R at Lock & Dam 8, at Point Marion, PA",39.727023,-79.911447,7044.7728,Pennsylvania,Eastern,"WTemp_C,SpC_uScm,pH"
STREAM-gauge-3845,3.95339E+14,USGS,Big Darby Creek above Georgesville OH,39.894167,-83.216944,,Ohio,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU"
STREAM-gauge-2392,4.00341E+14,USGS,"LEFT HAND CREEK BLW CAPTAIN JACK MILL NR WARD, CO",40.061517,-105.507953,,Colorado,Mountain,"WTemp_C,SpC_uScm"
STREAM-gauge-2394,4.00352E+14,USGS,"LEFT HAND CREEK ABV CAPTAIN JACK MILL NR WARD, CO",40.064444,-105.511819,,Colorado,Mountain,"WTemp_C,SpC_uScm"
STREAM-gauge-2397,4.02114E+14,USGS,"BIG THOMPSON BL MORAINE PARK NR ESTES PARK, CO",40.353861,-105.584139,103.081602,Colorado,Mountain,WTemp_C
STREAM-gauge-703,4.10333E+14,USGS,"Missouri River near La Platte, Nebr.",41.059353,-95.883669,,Nebraska,Central,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU"
STREAM-gauge-704,4.10536E+14,USGS,"Mid-East Chute of Platte R nr Camp Ashland, Nebr.",41.093361,-96.330167,,Nebraska,Central,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU"
STREAM-gauge-705,4.10546E+14,USGS,"Mid-US-East Chute Platte R nr Camp Ashland, Nebr.",41.096083,-96.328583,,Nebraska,Central,"WTemp_C,SpC_uScm,DO_mgL,Turb_FNU"
STREAM-gauge-706,4.11351E+14,USGS,"Elkhorn River at Center St Bridge near Venice, NE",41.230833,-96.278056,,Nebraska,Central,WTemp_C
STREAM-gauge-3846,4.11402E+14,USGS,Mahoning River near U.S. Route 422 at Warren OH,41.23388900000001,-80.823333,,Ohio,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-2964,4.11955E+14,USGS,"HANSON GRAVEL PIT AT CULVERT NEAR MORRIS, IL",41.333056,-88.466944,,Illinois,Central,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU,NO3_mgNL"
STREAM-gauge-707,4.12126E+14,USGS,"Missouri River at NP Dodge Park at Omaha, Nebr.",41.357472,-95.947778,,Nebraska,Central,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU"
STREAM-gauge-2965,4.1232E+14,USGS,"KANKAKEE R AT INFLOW OF POWER PLANT NR LORENZO, IL",41.388778,-88.261583,,Illinois,Central,WTemp_C
STREAM-gauge-708,4.13054E+14,USGS,"South Loup R bl N Fk S Loup R at Hoagland, Nebr",41.515,-100.367222,,Nebraska,Central,"WTemp_C,SpC_uScm"
STREAM-gauge-4479,4.13339E+14,USGS,"LITTLE CALUMET RIVER AT BURR STREET AT GARY, IN",41.560592,-87.401983,13.3902483,Indiana,Central,WTemp_C
STREAM-gauge-4480,4.13626E+14,USGS,"GRAND CALUMET RIVER AT BUCHANAN ST AT GARY, IN",41.607258,-87.353094,,Indiana,Central,"WTemp_C,DO_mgL"
STREAM-gauge-4481,4.13628E+14,USGS,"GRAND CALUMET RIVER AT BROADWAY ST AT GARY, IN",41.60781400000001,-87.33726,,Indiana,Central,"WTemp_C,DO_mgL"
STREAM-gauge-4482,4.13632E+14,USGS,"GRAND CALUMET RIVER AT BRIDGE ST AT GARY, IN",41.608925,-87.371706,,Indiana,Central,"WTemp_C,DO_mgL"
STREAM-gauge-4483,4.13646E+14,USGS,"GRAND CALUMET R AT CLINE AV AT EAST CHICAGO, IN",41.61277800000001,-87.433611,33.86929923,Indiana,Central,"WTemp_C,DO_mgL,Chla_ugL"
STREAM-gauge-4484,4.13651E+14,USGS,"GRAND CALUMET R AT INDPLS BLVD AT EAST CHICAGO, IN",41.614202,-87.480597,,Indiana,Central,"WTemp_C,DO_mgL"
STREAM-gauge-4485,4.13656E+14,USGS,"GRAND CALUMET R NR KENNEDY AV AT EAST CHICAGO, IN",41.615556,-87.456389,60.60835599,Indiana,Central,"WTemp_C,DO_mgL"
STREAM-gauge-4486,4.13722E+14,USGS,"GRAND CALUMET RIVER AT SOHL AV AT HAMMOND, IN",41.622778,-87.513611,15.0996417,Indiana,Central,"WTemp_C,DO_mgL"
STREAM-gauge-2966,4.1413E+14,USGS,"MCMAHON FEN RIVULET 9 NEAR PALOS HILLS, IL",41.691667,-87.870278,,Illinois,Central,"WTemp_C,SpC_uScm"
STREAM-gauge-3110,4.15953E+14,USGS,083N08W13CBDA       USGS CRM-SW-2,41.998055,-91.731571,,Iowa,Central,"WTemp_C,SpC_uScm"
STREAM-gauge-3058,4.55657E+14,USGS,Missouri River nr Trident,45.949178,-111.477328,,Montana,Mountain,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU"
STREAM-gauge-3059,4.6023E+14,USGS,Missouri River at Clarkston,46.041623,-111.426215,,Montana,Mountain,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU"
STREAM-gauge-3060,4.60614E+14,USGS,Missouri River above Sixteen Mile Creek nr Lombard,46.103818,-111.397463,,Montana,Mountain,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU"
STREAM-gauge-3061,4.60709E+14,USGS,Missouri River bl Toston Dam nr Toston,46.119235,-111.403686,,Montana,Mountain,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU"
STREAM-gauge-3062,4.61411E+14,USGS,Missouri River ab York Island nr Toston,46.23634600000001,-111.469217,,Montana,Mountain,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU"
STREAM-gauge-3063,4.62107E+14,USGS,Missouri River ab Canyon Ferry nr Townsend,46.351876,-111.523858,,Montana,Mountain,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU"
STREAM-gauge-3064,4.63138E+14,USGS,NF Smith R ab conf nr White Sulphur Springs,46.527089,-110.966631,463.60821,Montana,Mountain,"WTemp_C,Turb_FNU"
