DateTime,SpC_uScm,Flag_SpC_uScm,Turb_FNU,Flag_Turb_FNU
2025-06-27 04:00,636.0,P,,
2025-06-27 05:00,636.0,P,,
2025-06-27 06:00,636.25,P,,
2025-06-27 07:00,637.0,P,,
2025-06-27 08:00,637.5,P,,
2025-06-27 09:00,638.0,P,,
2025-06-27 10:00,638.5,P,,
2025-06-27 11:00,639.25,P,,
2025-06-27 12:00,640.25,P,,
2025-06-27 13:00,641.0,P,,
2025-06-27 14:00,640.5,P,,
2025-06-27 15:00,638.25,P,,
2025-06-27 16:00,635.25,P,,
2025-06-27 17:00,633.5,P,,
2025-06-27 18:00,631.75,P,,
2025-06-27 19:00,630.5,P,,
2025-06-27 20:00,628.5,P,,
2025-06-27 21:00,627.0,P,,
2025-06-27 22:00,624.0,P,,
2025-06-27 23:00,619.5,P,,
2025-06-28 00:00,614.5,P,,
2025-06-28 01:00,609.75,P,,
2025-06-28 02:00,605.75,P,,
2025-06-28 03:00,603.5,P,,
2025-06-28 04:00,602.0,P,,
2025-06-28 05:00,602.5,P,,
2025-06-28 06:00,604.0,P,,
2025-06-28 07:00,606.5,P,,
2025-06-28 08:00,605.25,P,,
2025-06-28 09:00,601.0,P,,
2025-06-28 10:00,596.25,P,,
2025-06-28 11:00,592.25,P,,
2025-06-28 12:00,589.5,P,,
2025-06-28 13:00,588.0,P,,
2025-06-28 14:00,586.0,P,,
2025-06-28 15:00,583.0,P,,
2025-06-28 16:00,580.5,P,,
2025-06-28 17:00,578.5,P,,
2025-06-28 18:00,578.0,P,,
2025-06-28 19:00,577.0,P,,
2025-06-28 20:00,576.5,P,,
2025-06-28 21:00,576.0,P,,
2025-06-28 22:00,575.75,P,,
2025-06-28 23:00,575.0,P,,
2025-06-29 00:00,575.0,P,,
2025-06-29 01:00,575.0,P,,
2025-06-29 02:00,574.0,P,,
2025-06-29 03:00,575.0,P,,
2025-06-29 04:00,575.0,P,,
2025-06-29 05:00,576.0,P,,
2025-06-29 06:00,577.5,P,,
2025-06-29 07:00,579.75,P,,
2025-06-29 08:00,582.75,P,,
2025-06-29 09:00,587.5,P,,
2025-06-29 10:00,593.25,P,,
2025-06-29 11:00,599.75,P,,
2025-06-29 12:00,606.0,P,,
2025-06-29 13:00,609.5,P,,
2025-06-29 14:00,609.25,P,,
2025-06-29 15:00,610.0,P,,
2025-06-29 16:00,610.75,P,,
2025-06-29 17:00,611.5,P,,
2025-06-29 18:00,613.25,P,,
2025-06-29 19:00,616.5,P,,
2025-06-29 20:00,620.5,P,,
2025-06-29 21:00,624.25,P,,
2025-06-29 22:00,626.75,P,,
2025-06-29 23:00,628.0,P,,
2025-06-30 00:00,628.5,P,,
2025-06-30 01:00,628.0,P,,
2025-06-30 02:00,627.0,P,,
2025-06-30 03:00,627.0,P,,
2025-06-30 04:00,627.75,P,,
2025-06-30 05:00,628.5,P,,
2025-06-30 06:00,629.5,P,,
2025-06-30 07:00,630.75,P,,
2025-06-30 08:00,632.25,P,,
2025-06-30 09:00,633.5,P,,
2025-06-30 10:00,631.75,P,,
2025-06-30 11:00,604.25,P,,
2025-06-30 12:00,590.0,P,,
2025-06-30 13:00,592.0,P,,
2025-06-30 14:00,580.5,P,,
2025-06-30 15:00,583.5,P,,
2025-06-30 16:00,596.25,P,,
2025-06-30 17:00,606.5,P,,
2025-06-30 18:00,609.0,P,,
2025-06-30 19:00,612.0,P,,
2025-06-30 20:00,614.75,P,,
2025-06-30 21:00,617.25,P,,
2025-06-30 22:00,620.0,P,,
2025-06-30 23:00,623.75,P,,
2025-07-01 00:00,622.25,P,,
2025-07-01 01:00,621.25,P,,
2025-07-01 02:00,626.75,P,,
2025-07-01 03:00,642.5,P,,
2025-07-01 04:00,720.5,P,,
2025-07-01 05:00,946.25,P,,
2025-07-01 06:00,1050.0,P,,
2025-07-01 07:00,925.75,P,,
2025-07-01 08:00,744.0,P,,
2025-07-01 09:00,652.0,P,,
2025-07-01 10:00,634.75,P,,
2025-07-01 11:00,640.25,P,,
2025-07-01 12:00,641.0,P,,
2025-07-01 13:00,640.25,P,,
2025-07-01 14:00,643.5,P,,
2025-07-01 15:00,647.75,P,,
2025-07-01 16:00,649.25,P,,
2025-07-01 17:00,644.0,P,,
2025-07-01 18:00,627.25,P,,
2025-07-01 19:00,599.0,P,,
2025-07-01 20:00,563.25,P,,
2025-07-01 21:00,529.25,P,,
2025-07-01 22:00,501.25,P,,
2025-07-01 23:00,481.25,P,,
2025-07-02 00:00,470.0,P,,
2025-07-02 01:00,465.5,P,,
2025-07-02 02:00,466.0,P,,
2025-07-02 03:00,470.0,P,,
2025-07-02 04:00,475.75,P,,
2025-07-02 05:00,484.5,P,,
2025-07-02 06:00,493.5,P,,
2025-07-02 07:00,503.25,P,,
2025-07-02 08:00,513.25,P,,
2025-07-02 09:00,522.75,P,,
2025-07-02 10:00,530.75,P,,
2025-07-02 11:00,537.25,P,,
2025-07-02 12:00,541.5,P,,
2025-07-02 13:00,545.5,P,,
2025-07-02 14:00,549.25,P,,
2025-07-02 15:00,554.5,P,,
2025-07-02 16:00,562.0,P,,
2025-07-02 17:00,571.5,P,,
2025-07-02 18:00,581.5,P,,
2025-07-02 19:00,591.0,P,,
2025-07-02 20:00,600.0,P,,
2025-07-02 21:00,608.0,P,,
2025-07-02 22:00,616.75,P,,
2025-07-02 23:00,627.5,P,,
2025-07-03 00:00,639.75,P,,
2025-07-03 01:00,654.25,P,,
2025-07-03 02:00,668.25,P,,
2025-07-03 03:00,680.75,P,,
2025-07-03 04:00,690.75,P,,
2025-07-03 05:00,696.0,P,,
2025-07-03 06:00,696.5,P,,
2025-07-03 07:00,693.25,P,,
2025-07-03 08:00,687.0,P,,
2025-07-03 09:00,678.75,P,,
2025-07-03 10:00,669.5,P,,
2025-07-03 11:00,659.75,P,,
2025-07-03 12:00,651.0,P,,
2025-07-03 13:00,643.5,P,,
2025-07-03 14:00,637.0,P,,
2025-07-03 15:00,630.75,P,,
2025-07-03 16:00,625.75,P,,
2025-07-03 17:00,621.25,P,,
2025-07-03 18:00,616.5,P,,
2025-07-03 19:00,613.5,P,,
2025-07-03 20:00,610.0,P,,
2025-07-03 21:00,608.5,P,,
2025-07-03 22:00,608.5,P,,
2025-07-03 23:00,610.75,P,,
2025-07-04 00:00,614.75,P,,
2025-07-04 01:00,620.5,P,,
2025-07-04 02:00,626.75,P,,
2025-07-04 03:00,633.25,P,,
2025-07-04 04:00,639.5,P,,
2025-07-04 05:00,645.5,P,,
2025-07-04 06:00,651.25,P,,
2025-07-04 07:00,656.0,P,,
2025-07-04 08:00,660.5,P,,
2025-07-04 09:00,664.5,P,,
2025-07-04 10:00,668.5,P,,
2025-07-04 11:00,671.75,P,,
2025-07-04 12:00,674.75,P,,
2025-07-04 13:00,676.75,P,,
2025-07-04 14:00,676.75,P,,
2025-07-04 15:00,674.75,P,,
2025-07-04 16:00,671.5,P,,
2025-07-04 17:00,667.5,P,,
2025-07-04 18:00,664.25,P,,
2025-07-04 19:00,659.0,P,,
2025-07-04 20:00,653.5,P,,
2025-07-04 21:00,648.5,P,,
2025-07-04 22:00,644.5,P,,
2025-07-04 23:00,641.25,P,,
2025-07-05 00:00,640.0,P,,
2025-07-05 01:00,640.75,P,,
2025-07-05 02:00,642.5,P,,
2025-07-05 03:00,644.5,P,,
2025-07-05 04:00,646.5,P,,
2025-07-05 05:00,648.5,P,,
2025-07-05 06:00,651.0,P,,
2025-07-05 07:00,653.75,P,,
2025-07-05 08:00,656.25,P,,
2025-07-05 09:00,659.25,P,,
2025-07-05 10:00,662.0,P,,
2025-07-05 11:00,665.0,P,,
2025-07-05 12:00,666.0,P,,
2025-07-05 13:00,669.25,P,,
2025-07-05 14:00,671.75,P,,
2025-07-05 15:00,673.0,P,,
2025-07-05 16:00,673.0,P,,
2025-07-05 17:00,673.25,P,,
2025-07-05 18:00,673.25,P,,
2025-07-05 19:00,673.0,P,,
2025-07-05 20:00,672.0,P,,
2025-07-05 21:00,672.25,P,,
2025-07-05 22:00,672.75,P,,
2025-07-05 23:00,674.75,P,,
2025-07-06 00:00,678.5,P,,
2025-07-06 01:00,683.5,P,,
2025-07-06 02:00,689.75,P,,
2025-07-06 03:00,696.5,P,,
2025-07-06 04:00,703.0,P,,
2025-07-06 05:00,710.0,P,,
2025-07-06 06:00,716.25,P,,
2025-07-06 07:00,722.75,P,,
2025-07-06 08:00,727.75,P,,
2025-07-06 09:00,733.0,P,,
2025-07-06 10:00,737.75,P,,
2025-07-06 11:00,741.5,P,,
2025-07-06 12:00,744.5,P,,
2025-07-06 13:00,746.0,P,,
2025-07-06 14:00,745.5,P,,
2025-07-06 15:00,743.75,P,,
2025-07-06 16:00,740.25,P,,
2025-07-06 17:00,735.75,P,,
2025-07-06 18:00,732.5,P,,
2025-07-06 19:00,728.5,P,,
2025-07-06 20:00,723.75,P,,
2025-07-06 21:00,718.75,P,,
2025-07-06 22:00,715.25,P,,
2025-07-06 23:00,713.75,P,,
2025-07-07 00:00,712.5,P,,
2025-07-07 01:00,714.5,P,,
2025-07-07 02:00,717.0,P,,
2025-07-07 03:00,721.5,P,,
2025-07-07 04:00,725.75,P,,
2025-07-07 05:00,730.5,P,,
2025-07-07 06:00,734.5,P,,
2025-07-07 07:00,738.0,P,,
2025-07-07 08:00,741.0,P,,
2025-07-07 09:00,743.25,P,,
2025-07-07 10:00,745.5,P,,
2025-07-07 11:00,746.75,P,,
2025-07-07 12:00,747.0,P,,
2025-07-07 13:00,746.25,P,,
2025-07-07 14:00,743.75,P,,
2025-07-07 15:00,739.75,P,,
2025-07-07 16:00,735.25,P,,
2025-07-07 17:00,730.75,P,,
2025-07-07 18:00,725.75,P,,
2025-07-07 19:00,720.5,P,,
2025-07-07 20:00,715.75,P,,
2025-07-07 21:00,710.75,P,,
2025-07-07 22:00,706.75,P,,
2025-07-07 23:00,703.5,P,,
2025-07-08 00:00,701.25,P,,
2025-07-08 01:00,702.5,P,,
2025-07-08 02:00,704.75,P,,
2025-07-08 03:00,707.0,P,,
2025-07-08 04:00,709.75,P,,
2025-07-08 05:00,711.5,P,,
2025-07-08 06:00,714.3333333333335,P,,
2025-07-08 07:00,715.25,P,,
2025-07-08 08:00,717.0,P,,
2025-07-08 09:00,718.6666666666665,P,,
2025-07-08 10:00,714.25,P,,
2025-07-08 11:00,718.75,P,,
2025-07-08 12:00,719.0,P,,
2025-07-08 13:00,712.75,P,,
2025-07-08 14:00,703.25,P,,
2025-07-08 15:00,693.3333333333335,P,,
2025-07-08 16:00,683.0,P,,
2025-07-08 17:00,675.3333333333334,P,,
2025-07-08 18:00,661.0,P,,
2025-07-08 19:00,659.0,P,,
2025-07-08 20:00,656.5,P,,
2025-07-08 21:00,654.5,P,,
2025-07-08 22:00,652.75,P,,
2025-07-08 23:00,651.0,P,,
2025-07-09 00:00,649.5,P,,
2025-07-09 01:00,649.0,P,,
2025-07-09 02:00,648.25,P,,
2025-07-09 03:00,648.0,P,,
2025-07-09 04:00,648.5,P,,
2025-07-09 05:00,649.5,P,,
2025-07-09 06:00,650.5,P,,
2025-07-09 07:00,653.0,P,,
2025-07-09 08:00,656.5,P,,
2025-07-09 09:00,660.5,P,,
2025-07-09 10:00,665.5,P,,
2025-07-09 11:00,672.0,P,,
2025-07-09 12:00,679.5,P,,
2025-07-09 13:00,687.5,P,,
2025-07-09 14:00,691.0,P,,
2025-07-09 15:00,689.5,P,,
2025-07-09 16:00,686.0,P,,
2025-07-09 17:00,683.75,P,,
2025-07-09 18:00,683.75,P,,
2025-07-09 19:00,686.75,P,,
2025-07-09 20:00,691.5,P,,
2025-07-09 21:00,694.75,P,,
2025-07-09 22:00,689.25,P,,
2025-07-09 23:00,666.25,P,,
2025-07-10 00:00,658.5,P,,
2025-07-10 01:00,665.5,P,,
2025-07-10 02:00,673.25,P,,
2025-07-10 03:00,676.5,P,,
2025-07-10 04:00,677.75,P,,
2025-07-10 05:00,678.0,P,,
2025-07-10 06:00,678.0,P,,
2025-07-10 07:00,678.0,P,,
2025-07-10 08:00,679.0,P,,
2025-07-10 09:00,679.25,P,,
2025-07-10 10:00,682.0,P,,
2025-07-10 11:00,685.0,P,,
2025-07-10 12:00,690.0,P,,
2025-07-10 13:00,695.75,P,,
2025-07-10 14:00,703.0,P,,
2025-07-10 15:00,711.0,P,,
2025-07-10 16:00,718.5,P,,
2025-07-10 17:00,724.0,P,,
2025-07-10 18:00,730.5,P,,
2025-07-10 19:00,735.5,P,,
2025-07-10 20:00,741.75,P,,
2025-07-10 21:00,747.5,P,,
2025-07-10 22:00,754.0,P,,
2025-07-10 23:00,760.0,P,,
2025-07-11 00:00,766.25,P,,
2025-07-11 01:00,773.0,P,,
2025-07-11 02:00,779.5,P,,
2025-07-11 03:00,784.75,P,,
2025-07-11 04:00,789.75,P,,
2025-07-11 05:00,793.75,P,,
2025-07-11 06:00,796.75,P,,
2025-07-11 07:00,799.0,P,,
2025-07-11 08:00,799.75,P,,
2025-07-11 09:00,799.0,P,,
2025-07-11 10:00,798.5,P,,
2025-07-11 11:00,798.0,P,,
2025-07-11 12:00,798.0,P,,
2025-07-11 13:00,797.25,P,,
2025-07-11 14:00,798.5,P,,
2025-07-11 15:00,800.25,P,,
2025-07-11 16:00,801.5,P,,
2025-07-11 17:00,803.0,P,,
2025-07-11 18:00,804.5,P,,
2025-07-11 19:00,805.0,P,,
2025-07-11 20:00,804.75,P,,
2025-07-11 21:00,803.25,P,,
2025-07-11 22:00,802.5,P,,
2025-07-11 23:00,802.0,P,,
2025-07-12 00:00,800.0,P,,
2025-07-12 01:00,799.0,P,,
2025-07-12 02:00,799.75,P,,
2025-07-12 03:00,801.25,P,,
2025-07-12 04:00,803.5,P,,
2025-07-12 05:00,806.0,P,,
2025-07-12 06:00,808.75,P,,
2025-07-12 07:00,812.5,P,,
2025-07-12 08:00,815.5,P,,
2025-07-12 09:00,819.25,P,,
2025-07-12 10:00,822.0,P,,
2025-07-12 11:00,824.25,P,,
2025-07-12 12:00,824.75,P,,
2025-07-12 13:00,823.25,P,,
2025-07-12 14:00,819.5,P,,
2025-07-12 15:00,813.75,P,,
2025-07-12 16:00,806.5,P,,
2025-07-12 17:00,799.0,P,,
2025-07-12 18:00,790.75,P,,
2025-07-12 19:00,782.25,P,,
2025-07-12 20:00,774.0,P,,
2025-07-12 21:00,767.25,P,,
2025-07-12 22:00,761.5,P,,
2025-07-12 23:00,758.25,P,,
2025-07-13 00:00,757.0,P,,
2025-07-13 01:00,758.75,P,,
2025-07-13 02:00,762.5,P,,
2025-07-13 03:00,767.75,P,,
2025-07-13 04:00,773.0,P,,
2025-07-13 05:00,778.25,P,,
2025-07-13 06:00,783.5,P,,
2025-07-13 07:00,787.5,P,,
2025-07-13 08:00,791.0,P,,
2025-07-13 09:00,793.5,P,,
2025-07-13 10:00,795.5,P,,
2025-07-13 11:00,796.75,P,,
2025-07-13 12:00,797.5,P,,
2025-07-13 13:00,798.0,P,,
2025-07-13 14:00,797.5,P,,
2025-07-13 15:00,795.5,P,,
2025-07-13 16:00,792.5,P,,
2025-07-13 17:00,789.5,P,,
2025-07-13 18:00,784.75,P,,
2025-07-13 19:00,779.25,P,,
2025-07-13 20:00,772.75,P,,
2025-07-13 21:00,766.25,P,,
2025-07-13 22:00,759.25,P,,
2025-07-13 23:00,753.25,P,,
2025-07-14 00:00,749.75,P,,
2025-07-14 01:00,748.0,P,,
2025-07-14 02:00,749.0,P,,
2025-07-14 03:00,751.5,P,,
2025-07-14 04:00,755.5,P,,
2025-07-14 05:00,760.75,P,,
2025-07-14 06:00,767.25,P,,
2025-07-14 07:00,774.25,P,,
2025-07-14 08:00,782.0,P,,
2025-07-14 09:00,790.0,P,,
2025-07-14 10:00,798.0,P,,
2025-07-14 11:00,806.0,P,,
2025-07-14 12:00,813.5,P,,
2025-07-14 13:00,819.25,P,,
2025-07-14 14:00,823.0,P,,
2025-07-14 15:00,824.25,P,,
2025-07-14 16:00,823.75,P,,
2025-07-14 17:00,822.25,P,,
2025-07-14 18:00,818.5,P,,
2025-07-14 19:00,814.75,P,,
2025-07-14 20:00,810.25,P,,
2025-07-14 21:00,805.5,P,,
2025-07-14 22:00,801.5,P,,
2025-07-14 23:00,797.75,P,,
2025-07-15 00:00,796.0,P,,
2025-07-15 01:00,796.25,P,,
2025-07-15 02:00,797.25,P,,
2025-07-15 03:00,799.0,P,,
2025-07-15 04:00,801.0,P,,
2025-07-15 05:00,802.75,P,,
2025-07-15 06:00,804.25,P,,
2025-07-15 07:00,805.0,P,,
2025-07-15 08:00,805.0,P,,
2025-07-15 09:00,804.0,P,,
2025-07-15 10:00,802.5,P,,
2025-07-15 11:00,800.25,P,,
2025-07-15 12:00,796.75,P,,
2025-07-15 13:00,792.5,P,,
2025-07-15 14:00,787.25,P,,
2025-07-15 15:00,780.0,P,,
2025-07-15 16:00,771.0,P,,
2025-07-15 17:00,762.5,P,,
2025-07-15 18:00,753.75,P,,
2025-07-15 19:00,745.25,P,,
2025-07-15 20:00,737.25,P,,
2025-07-15 21:00,730.5,P,,
2025-07-15 22:00,724.5,P,,
2025-07-15 23:00,719.5,P,,
2025-07-16 00:00,717.25,P,,
2025-07-16 01:00,717.25,P,,
2025-07-16 02:00,718.75,P,,
2025-07-16 03:00,721.5,P,,
2025-07-16 04:00,725.25,P,,
2025-07-16 05:00,729.5,P,,
2025-07-16 06:00,733.6666666666665,P,,
2025-07-16 07:00,727.25,P,,
2025-07-16 08:00,717.0,P,,
2025-07-16 09:00,720.25,P,,
2025-07-16 10:00,720.75,P,,
2025-07-16 11:00,713.5,P,,
2025-07-16 12:00,715.0,P,,
2025-07-16 13:00,723.0,P,,
2025-07-16 14:00,728.25,P,,
2025-07-16 15:00,730.25,P,,
2025-07-16 16:00,729.75,P,,
2025-07-16 17:00,727.25,P,,
2025-07-16 18:00,723.25,P,,
2025-07-16 19:00,719.5,P,,
2025-07-16 20:00,714.75,P,,
2025-07-16 21:00,708.75,P,,
2025-07-16 22:00,702.0,P,,
2025-07-16 23:00,694.0,P,,
2025-07-17 00:00,686.5,P,,
2025-07-17 01:00,681.5,P,,
2025-07-17 02:00,678.5,P,,
2025-07-17 03:00,677.0,P,,
2025-07-17 04:00,676.25,P,,
2025-07-17 05:00,674.5,P,,
2025-07-17 06:00,628.0,P,,
2025-07-17 07:00,629.0,P,,
2025-07-17 08:00,616.25,P,,
2025-07-17 09:00,602.25,P,,
2025-07-17 10:00,622.0,P,,
2025-07-17 11:00,635.0,P,,
2025-07-17 12:00,638.5,P,,
2025-07-17 13:00,638.0,P,,
2025-07-17 14:00,638.75,P,,
2025-07-17 15:00,640.5,P,,
2025-07-17 16:00,642.25,P,,
2025-07-17 17:00,644.25,P,,
2025-07-17 18:00,645.0,P,,
2025-07-17 19:00,644.5,P,,
2025-07-17 20:00,642.25,P,,
2025-07-17 21:00,638.75,P,,
2025-07-17 22:00,636.0,P,,
2025-07-17 23:00,635.25,P,,
2025-07-18 00:00,637.0,P,,
2025-07-18 01:00,640.0,P,,
2025-07-18 02:00,642.75,P,,
2025-07-18 03:00,645.0,P,,
2025-07-18 04:00,647.5,P,,
2025-07-18 05:00,650.25,P,,
2025-07-18 06:00,653.0,P,,
2025-07-18 07:00,656.0,P,,
2025-07-18 08:00,658.0,P,,
2025-07-18 09:00,659.0,P,,
2025-07-18 10:00,659.0,P,,
2025-07-18 11:00,658.0,P,,
2025-07-18 12:00,656.5,P,,
2025-07-18 13:00,654.25,P,,
2025-07-18 14:00,651.75,P,,
2025-07-18 15:00,649.75,P,,
2025-07-18 16:00,648.0,P,,
2025-07-18 17:00,646.5,P,,
2025-07-18 18:00,645.25,P,,
2025-07-18 19:00,645.0,P,,
2025-07-18 20:00,645.5,P,,
2025-07-18 21:00,647.5,P,,
2025-07-18 22:00,649.5,P,,
2025-07-18 23:00,651.5,P,,
2025-07-19 00:00,654.5,P,,
2025-07-19 01:00,659.0,P,,
2025-07-19 02:00,664.5,P,,
2025-07-19 03:00,672.0,P,,
2025-07-19 04:00,680.75,P,,
2025-07-19 05:00,690.75,P,,
2025-07-19 06:00,700.5,P,,
2025-07-19 07:00,710.0,P,,
2025-07-19 08:00,717.75,P,,
2025-07-19 09:00,724.0,P,,
2025-07-19 10:00,728.0,P,,
2025-07-19 11:00,729.0,P,,
2025-07-19 12:00,728.75,P,,
2025-07-19 13:00,725.5,P,,
2025-07-19 14:00,719.0,P,,
2025-07-19 15:00,711.0,P,,
2025-07-19 16:00,701.75,P,,
2025-07-19 17:00,693.0,P,,
2025-07-19 18:00,685.5,P,,
2025-07-19 19:00,680.0,P,,
2025-07-19 20:00,677.25,P,,
2025-07-19 21:00,677.0,P,,
2025-07-19 22:00,677.75,P,,
2025-07-19 23:00,679.5,P,,
2025-07-20 00:00,682.0,P,,
2025-07-20 01:00,684.0,P,,
2025-07-20 02:00,685.75,P,,
2025-07-20 03:00,686.0,P,,
2025-07-20 04:00,685.75,P,,
2025-07-20 05:00,680.5,P,,
2025-07-20 06:00,674.25,P,,
2025-07-20 07:00,669.25,P,,
2025-07-20 08:00,662.0,P,,
2025-07-20 09:00,651.75,P,,
2025-07-20 10:00,645.75,P,,
2025-07-20 11:00,643.25,P,,
2025-07-20 12:00,644.75,P,,
2025-07-20 13:00,648.5,P,,
2025-07-20 14:00,652.5,P,,
2025-07-20 15:00,658.25,P,,
2025-07-20 16:00,665.0,P,,
2025-07-20 17:00,669.5,P,,
2025-07-20 18:00,668.25,P,,
2025-07-20 19:00,661.25,P,,
2025-07-20 20:00,648.0,P,,
2025-07-20 21:00,630.5,P,,
2025-07-20 22:00,610.5,P,,
2025-07-20 23:00,590.75,P,,
2025-07-21 00:00,573.75,P,,
2025-07-21 01:00,559.5,P,,
2025-07-21 02:00,549.25,P,,
2025-07-21 03:00,542.5,P,,
2025-07-21 04:00,538.75,P,,
2025-07-21 05:00,537.0,P,,
2025-07-21 06:00,537.0,P,,
2025-07-21 07:00,536.25,P,,
2025-07-21 08:00,534.5,P,,
2025-07-21 09:00,531.5,P,,
2025-07-21 10:00,528.5,P,,
2025-07-21 11:00,523.75,P,,
2025-07-21 12:00,519.0,P,,
2025-07-21 13:00,513.5,P,,
2025-07-21 14:00,507.5,P,,
2025-07-21 15:00,500.75,P,,
2025-07-21 16:00,493.5,P,,
2025-07-21 17:00,486.0,P,,
2025-07-21 18:00,480.0,P,,
2025-07-21 20:00,462.0,P,,
2025-07-21 21:00,459.75,P,,
2025-07-21 22:00,452.75,P,,
2025-07-21 23:00,443.75,P,,
2025-07-22 00:00,439.25,P,,
2025-07-22 01:00,435.5,P,,
2025-07-22 02:00,439.75,P,,
2025-07-22 03:00,439.5,P,,
2025-07-22 04:00,441.5,P,,
2025-07-22 05:00,447.75,P,,
2025-07-22 06:00,453.0,P,,
2025-07-22 07:00,456.5,P,,
2025-07-22 08:00,461.0,P,,
2025-07-22 09:00,467.0,P,,
2025-07-22 10:00,471.5,P,,
2025-07-22 11:00,475.75,P,,
2025-07-22 12:00,481.75,P,,
2025-07-22 13:00,488.75,P,,
2025-07-22 14:00,496.0,P,,
2025-07-22 15:00,505.75,P,,
2025-07-22 16:00,521.75,P,,
2025-07-22 17:00,542.25,P,,
2025-07-22 18:00,557.5,P,,
2025-07-22 19:00,559.0,P,,
2025-07-22 20:00,551.0,P,,
2025-07-22 21:00,540.5,P,,
2025-07-22 22:00,530.25,P,,
2025-07-22 23:00,518.5,P,,
2025-07-23 00:00,506.25,P,,
2025-07-23 01:00,491.75,P,,
2025-07-23 02:00,475.0,P,,
2025-07-23 03:00,459.25,P,,
2025-07-23 04:00,444.0,P,,
2025-07-23 05:00,430.0,P,,
2025-07-23 06:00,417.5,P,,
2025-07-23 07:00,406.75,P,,
2025-07-23 08:00,396.75,P,,
2025-07-23 09:00,386.75,P,,
2025-07-23 10:00,376.0,P,,
2025-07-23 11:00,365.5,P,,
2025-07-23 12:00,356.0,P,,
2025-07-23 13:00,349.5,P,,
2025-07-23 14:00,345.5,P,,
2025-07-23 15:00,343.75,P,,
2025-07-23 16:00,344.0,P,,
2025-07-23 17:00,345.5,P,,
2025-07-23 18:00,348.5,P,,
2025-07-23 19:00,351.5,P,,
2025-07-23 20:00,354.25,P,,
2025-07-23 21:00,357.0,P,,
2025-07-23 22:00,360.0,P,,
2025-07-23 23:00,363.0,P,,
2025-07-24 00:00,366.0,P,,
2025-07-24 01:00,368.75,P,,
2025-07-24 02:00,372.25,P,,
2025-07-24 03:00,375.25,P,,
2025-07-24 04:00,378.0,P,,
2025-07-24 05:00,380.75,P,,
2025-07-24 06:00,383.25,P,,
2025-07-24 07:00,386.5,P,,
2025-07-24 08:00,390.5,P,,
2025-07-24 09:00,394.5,P,,
2025-07-24 10:00,399.75,P,,
2025-07-24 11:00,404.5,P,,
2025-07-24 12:00,409.5,P,,
2025-07-24 13:00,414.0,P,,
2025-07-24 14:00,417.75,P,,
2025-07-24 15:00,420.25,P,,
2025-07-24 16:00,424.0,P,,
2025-07-24 17:00,427.0,P,,
2025-07-24 18:00,430.75,P,,
2025-07-24 19:00,432.25,P,,
2025-07-24 20:00,433.5,P,,
2025-07-24 21:00,434.25,P,,
2025-07-24 22:00,435.5,P,,
2025-07-24 23:00,436.75,P,,
2025-07-25 00:00,437.0,P,,
2025-07-25 01:00,436.0,P,,
2025-07-25 02:00,436.0,P,,
2025-07-25 03:00,436.0,P,,
2025-07-25 04:00,435.0,P,,
2025-07-25 05:00,433.25,P,,
2025-07-25 06:00,434.25,P,,
2025-07-25 07:00,452.75,P,,
2025-07-25 08:00,474.25,P,,
2025-07-25 09:00,482.25,P,,
2025-07-25 10:00,482.25,P,,
2025-07-25 11:00,481.5,P,,
2025-07-25 12:00,482.75,P,,
2025-07-25 13:00,486.25,P,,
2025-07-25 14:00,487.0,P,,
2025-07-25 15:00,483.75,P,,
2025-07-25 16:00,479.0,P,,
2025-07-25 17:00,474.5,P,,
2025-07-25 18:00,471.5,P,,
2025-07-25 19:00,467.75,P,,
2025-07-25 20:00,465.25,P,,
2025-07-25 21:00,461.25,P,,
2025-07-25 22:00,455.0,P,,
2025-07-25 23:00,448.75,P,,
2025-07-26 00:00,445.0,P,,
2025-07-26 01:00,443.25,P,,
2025-07-26 02:00,443.0,P,,
2025-07-26 03:00,443.5,P,,
2025-07-26 04:00,446.75,P,,
2025-07-26 05:00,452.5,P,,
2025-07-26 06:00,458.5,P,,
2025-07-26 07:00,463.5,P,,
2025-07-26 08:00,465.0,P,,
2025-07-26 09:00,464.5,P,,
2025-07-26 10:00,461.5,P,,
2025-07-26 11:00,458.5,P,,
2025-07-26 12:00,455.0,P,,
2025-07-26 13:00,453.5,P,,
2025-07-26 14:00,452.25,P,,
2025-07-26 15:00,452.0,P,,
2025-07-26 16:00,451.5,P,,
2025-07-26 17:00,451.0,P,,
2025-07-26 18:00,451.0,P,,
2025-07-26 19:00,450.75,P,,
2025-07-26 20:00,450.0,P,,
2025-07-26 21:00,450.5,P,,
2025-07-26 22:00,451.0,P,,
2025-07-26 23:00,451.0,P,,
2025-07-27 00:00,451.75,P,,
2025-07-27 01:00,452.25,P,,
2025-07-27 02:00,454.0,P,,
2025-07-27 03:00,456.0,P,,
2025-07-27 04:00,458.0,P,,
2025-07-27 05:00,460.0,P,,
2025-07-27 06:00,462.0,P,,
2025-07-27 07:00,463.5,P,,
2025-07-27 08:00,465.0,P,,
2025-07-27 09:00,466.5,P,,
2025-07-27 10:00,468.5,P,,
2025-07-27 11:00,471.25,P,,
2025-07-27 12:00,474.0,P,,
2025-07-27 13:00,477.0,P,,
2025-07-27 14:00,479.5,P,,
2025-07-27 15:00,481.25,P,,
2025-07-27 16:00,481.0,P,,
2025-07-27 17:00,479.0,P,,
