DateTime,Chla_ugL,Flag_Chla_ugL,PC_RFU,Flag_PC_RFU
2020-09-09 18:00,0.925,A,,
2020-09-09 19:00,0.925,A,,
2020-09-09 20:00,0.8,A,,
2020-09-09 21:00,1.0,A,,
2020-09-09 22:00,0.6533333333333333,A,0.1,A
2020-09-09 23:00,0.7025,A,,
2020-09-10 00:00,0.925,A,,
2020-09-10 01:00,0.825,A,,
2020-09-10 02:00,0.95,A,,
2020-09-10 03:00,0.9,A,,
2020-09-10 04:00,0.75,A,,
2020-09-10 05:00,0.6799999999999999,A,,
2020-09-10 06:00,0.8,A,,
2020-09-10 07:00,0.6575000000000001,A,,
2020-09-10 08:00,0.655,A,,
2020-09-10 09:00,0.8025,A,,
2020-09-10 10:00,0.73,A,,
2020-09-10 11:00,0.9275,A,,
2020-09-10 12:00,0.855,A,,
2020-09-10 13:00,1.0,A,,
2020-09-10 14:00,0.8299999999999998,A,,
2020-09-10 15:00,0.9775,A,,
2020-09-10 16:00,0.7075,A,,
2020-09-10 17:00,0.8799999999999999,A,,
2020-09-10 18:00,1.15,A,,
2020-09-10 19:00,0.905,A,,
2020-09-10 20:00,0.855,A,,
2020-09-10 21:00,0.7575,A,,
2020-09-10 22:00,0.955,A,,
2020-09-10 23:00,0.6849999999999999,A,,
2020-09-11 00:00,0.9275,A,,
2020-09-11 01:00,0.8799999999999999,A,,
2020-09-11 02:00,0.98,A,,
2020-09-11 03:00,1.2275,A,,
2020-09-11 04:00,1.125,A,,
2020-09-11 05:00,1.3,A,,
2020-09-11 06:00,1.105,A,,
2020-09-11 07:00,1.2275,A,,
2020-09-11 08:00,1.3525,A,,
2020-09-11 09:00,1.1533333333333329,A,0.0,A
2020-09-11 10:00,1.13,A,,
2020-09-11 11:00,1.205,A,,
2020-09-11 12:00,1.6725,A,,
2020-09-11 13:00,1.06,A,,
2020-09-11 14:00,1.28,A,,
2020-09-11 15:00,1.105,A,,
2020-09-11 16:00,1.06,A,,
2020-09-11 17:00,1.135,A,,
2020-09-11 18:00,1.11,A,,
2020-09-11 19:00,0.96,A,,
2020-09-11 20:00,1.085,A,,
2020-09-11 21:00,1.3050000000000002,A,,
2020-09-11 22:00,1.135,A,,
2020-09-11 23:00,1.21,A,,
2020-09-12 00:00,1.21,A,,
2020-09-12 01:00,1.16,A,,
2020-09-12 02:00,1.2574999999999998,A,,
2020-09-12 03:00,1.3575,A,,
2020-09-12 04:00,1.3575,A,,
2020-09-12 05:00,1.36,A,,
2020-09-12 06:00,1.235,A,,
2020-09-12 07:00,1.235,A,,
2020-09-12 08:00,1.235,A,,
2020-09-12 09:00,1.185,A,,
2020-09-12 10:00,1.1849999999999998,A,,
2020-09-12 11:00,1.235,A,,
2020-09-12 12:00,1.2325,A,,
2020-09-12 13:00,1.11,A,,
2020-09-12 14:00,1.04,A,,
2020-09-12 15:00,1.16,A,,
2020-09-12 16:00,1.16,A,,
2020-09-12 17:00,1.1349999999999998,A,,
2020-09-12 18:00,1.065,A,,
2020-09-12 19:00,1.0625,A,,
2020-09-12 20:00,1.1175000000000002,A,,
2020-09-12 21:00,1.0666666666666669,A,0.1,A
2020-09-12 22:00,1.065,A,,
2020-09-12 23:00,1.09,A,,
2020-09-13 00:00,1.09,A,,
2020-09-13 01:00,1.2625000000000002,A,,
2020-09-13 02:00,0.895,A,,
2020-09-13 03:00,0.845,A,,
2020-09-13 04:00,0.77,A,,
2020-09-13 05:00,0.845,A,,
2020-09-13 06:00,0.8200000000000001,A,,
2020-09-13 07:00,1.0950000000000002,A,,
2020-09-13 08:00,1.02,A,,
2020-09-13 09:00,1.02,A,,
2020-09-13 10:00,1.045,A,,
2020-09-13 11:00,0.8975000000000001,A,,
2020-09-13 12:00,1.0225,A,,
2020-09-13 13:00,1.0033333333333332,A,0.1,A
2020-09-13 14:00,0.9975000000000002,A,,
2020-09-13 15:00,0.8500000000000001,A,,
2020-09-13 16:00,0.8025,A,,
2020-09-13 17:00,0.7525000000000001,A,,
2020-09-13 18:00,0.7525,A,,
2020-09-13 19:00,0.6799999999999999,A,,
2020-09-13 20:00,0.7275,A,,
2020-09-13 21:00,0.6525,A,,
2020-09-13 22:00,0.58,A,,
2020-09-13 23:00,0.58,A,,
2020-09-14 00:00,0.6300000000000001,A,,
2020-09-14 01:00,0.68,A,,
2020-09-14 02:00,0.8049999999999999,A,,
2020-09-14 03:00,0.63,A,,
2020-09-14 04:00,0.655,A,,
2020-09-14 05:00,0.655,A,,
2020-09-14 06:00,0.68,A,,
2020-09-14 07:00,0.655,A,,
2020-09-14 08:00,0.58,A,,
2020-09-14 09:00,0.655,A,,
2020-09-14 10:00,0.605,A,,
2020-09-14 11:00,0.7133333333333334,A,0.1,A
2020-09-14 12:00,0.7050000000000001,A,,
2020-09-14 13:00,0.5825,A,,
2020-09-14 14:00,0.5825,A,,
2020-09-14 15:00,0.7300000000000001,A,,
2020-09-14 16:00,0.68,A,,
2020-09-14 17:00,0.5875,A,,
2020-09-14 18:00,0.54,A,,
2020-09-14 19:00,0.49,A,,
2020-09-14 20:00,0.5625,A,,
2020-09-14 21:00,0.49,A,,
2020-09-14 22:00,0.56,A,,
2020-09-14 23:00,0.5533333333333333,A,0.1,A
2020-09-15 00:00,0.6874999999999999,A,,
2020-09-15 01:00,0.6625000000000001,A,,
2020-09-15 02:00,0.71,A,,
2020-09-15 03:00,0.6375,A,,
2020-09-15 04:00,0.54,A,,
2020-09-15 05:00,0.59,A,,
2020-09-15 06:00,0.565,A,,
2020-09-15 07:00,0.515,A,,
2020-09-15 08:00,0.7625,A,,
2020-09-15 09:00,0.565,A,,
2020-09-15 10:00,0.6625,A,,
2020-09-15 11:00,1.155,A,,
2020-09-15 12:00,1.31,A,0.2,A
2020-09-15 13:00,1.0075,A,,
2020-09-15 14:00,1.205,A,,
2020-09-15 15:00,0.9375,A,,
2020-09-15 16:00,0.7875,A,,
2020-09-15 17:00,1.005,A,,
2020-09-15 18:00,0.8875,A,,
2020-09-15 19:00,1.0825,A,,
2020-09-15 20:00,1.085,A,,
2020-09-15 21:00,1.0125000000000002,A,,
2020-09-15 22:00,1.1575,A,,
2020-09-15 23:00,1.4433333333333334,A,0.2,A
2020-09-16 00:00,1.4525,A,,
2020-09-16 01:00,1.64,A,0.2,A
2020-09-16 02:00,1.575,A,,
2020-09-16 03:00,1.5549999999999995,A,,
2020-09-16 04:00,1.2825,A,,
2020-09-16 05:00,1.7025,A,,
2020-09-16 06:00,1.995,A,,
2020-09-16 07:00,1.7975,A,,
2020-09-16 08:00,1.4775,A,,
2020-09-16 09:00,1.995,A,,
2020-09-16 10:00,1.6525,A,,
2020-09-16 11:00,1.75,A,,
2020-09-16 12:00,0.99,A,,
2020-09-16 13:00,0.965,A,,
2020-09-16 14:00,0.965,A,,
2020-09-16 15:00,1.1125,A,,
2020-09-16 16:00,0.915,A,,
2020-09-16 17:00,0.8925,A,,
2020-09-16 18:00,0.8200000000000001,A,,
2020-09-16 19:00,0.7949999999999999,A,,
2020-09-16 20:00,0.625,A,,
2020-09-16 21:00,0.7725,A,,
2020-09-16 22:00,0.7,A,,
2020-09-16 23:00,0.5499999999999999,A,,
2020-09-17 00:00,0.625,A,,
2020-09-17 01:00,0.8450000000000001,A,,
2020-09-17 02:00,0.845,A,,
2020-09-17 03:00,0.8975,A,,
2020-09-17 04:00,0.7,A,,
2020-09-17 05:00,0.6499999999999999,A,,
2020-09-17 06:00,0.7,A,,
2020-09-17 07:00,0.6475000000000001,A,,
2020-09-17 08:00,0.675,A,,
2020-09-17 09:00,0.675,A,,
2020-09-17 10:00,0.7250000000000001,A,,
2020-09-17 11:00,1.02,A,,
2020-09-17 12:00,1.1175,A,,
2020-09-17 13:00,0.8725,A,,
2020-09-17 14:00,0.8,A,,
2020-09-17 15:00,0.7,A,,
2020-09-17 16:00,0.7025,A,,
2020-09-17 17:00,0.7749999999999999,A,,
2020-09-17 18:00,0.825,A,,
2020-09-17 19:00,0.625,A,,
2020-09-17 20:00,0.5774999999999999,A,,
2020-09-17 21:00,0.7749999999999999,A,,
2020-09-17 22:00,0.7775,A,,
2020-09-17 23:00,0.825,A,,
2020-09-18 00:00,0.7249999999999999,A,,
2020-09-18 01:00,0.7775,A,,
2020-09-18 02:00,0.9275,A,,
2020-09-18 03:00,0.925,A,,
2020-09-18 04:00,0.9025,A,,
2020-09-18 05:00,0.805,A,,
2020-09-18 06:00,0.9725,A,,
2020-09-18 07:00,0.8525,A,,
2020-09-18 08:00,0.56,A,,
2020-09-18 09:00,0.7324999999999999,A,,
2020-09-18 10:00,0.9525,A,,
2020-09-18 11:00,0.9275,A,,
2020-09-18 12:00,1.0275,A,,
2020-09-18 13:00,0.8524999999999999,A,,
2020-09-18 14:00,0.8574999999999999,A,,
2020-09-18 15:00,0.88,A,,
2020-09-18 16:00,0.7825,A,,
2020-09-18 17:00,0.6575,A,,
2020-09-18 18:00,0.685,A,,
2020-09-18 19:00,0.76,A,,
2020-09-18 20:00,0.7325,A,,
2020-09-18 21:00,0.535,A,,
2020-09-18 22:00,0.61,A,,
2020-09-18 23:00,0.535,A,,
2020-09-19 00:00,0.5125,A,,
2020-09-19 01:00,0.4649999999999999,A,,
2020-09-19 02:00,0.5375,A,,
2020-09-19 03:00,0.4875,A,,
2020-09-19 04:00,0.4675,A,,
2020-09-19 05:00,0.5675,A,,
2020-09-19 06:00,0.635,A,,
2020-09-19 07:00,0.5425,A,,
2020-09-19 08:00,0.65,A,,
2020-09-19 09:00,0.6124999999999999,A,,
2020-09-19 10:00,0.6625,A,,
2020-09-19 11:00,0.6875,A,,
2020-09-19 12:00,0.7625000000000001,A,,
2020-09-19 13:00,0.68,A,,
2020-09-19 14:00,0.5675,A,,
2020-09-19 15:00,0.6900000000000001,A,,
2020-09-19 16:00,0.47,A,,
2020-09-19 17:00,0.52,A,,
2020-09-19 18:00,0.4925,A,,
2020-09-19 19:00,0.395,A,,
2020-09-19 20:00,0.445,A,,
2020-09-19 21:00,0.32,A,,
2020-09-19 22:00,0.3475,A,,
2020-09-19 23:00,0.4866666666666666,A,0.1,A
2020-09-20 00:00,0.445,A,,
2020-09-20 01:00,0.47,A,,
2020-09-20 02:00,0.4449999999999999,A,,
2020-09-20 03:00,0.495,A,,
2020-09-20 04:00,0.47,A,,
2020-09-20 05:00,0.52,A,,
2020-09-20 06:00,0.52,A,,
2020-09-20 07:00,0.52,A,,
2020-09-20 08:00,0.47,A,,
2020-09-20 09:00,0.47,A,,
2020-09-20 10:00,0.595,A,,
2020-09-20 11:00,0.6950000000000001,A,,
2020-09-20 12:00,0.4524999999999999,A,,
2020-09-20 13:00,0.7424999999999999,A,,
2020-09-20 14:00,0.6225,A,,
2020-09-20 15:00,0.4275,A,,
2020-09-20 16:00,0.355,A,,
2020-09-20 17:00,0.355,A,,
2020-09-20 18:00,0.4024999999999999,A,,
2020-09-20 19:00,0.305,A,,
2020-09-20 20:00,0.355,A,,
2020-09-20 21:00,0.305,A,,
2020-09-20 22:00,0.33,A,,
2020-09-20 23:00,0.405,A,,
2020-09-21 00:00,0.355,A,,
2020-09-21 01:00,0.48,A,,
2020-09-21 02:00,0.305,A,,
2020-09-21 03:00,0.505,A,,
2020-09-21 04:00,0.5275000000000001,A,,
2020-09-21 05:00,0.43,A,,
2020-09-21 06:00,0.48,A,,
2020-09-21 07:00,0.455,A,,
2020-09-21 08:00,0.5549999999999999,A,,
2020-09-21 09:00,0.53,A,,
2020-09-21 10:00,0.605,A,,
2020-09-21 11:00,0.7274999999999999,A,,
2020-09-21 12:00,0.7025,A,,
2020-09-21 13:00,0.6799999999999999,A,,
2020-09-21 14:00,0.7000000000000001,A,,
2020-09-21 15:00,0.53,A,,
2020-09-21 16:00,0.655,A,,
2020-09-21 17:00,0.455,A,,
2020-09-21 18:00,0.4075,A,,
2020-09-21 19:00,0.5075000000000001,A,,
2020-09-21 20:00,0.53,A,0.2,A
2020-09-21 21:00,0.53,A,,
2020-09-21 22:00,0.63,A,,
2020-09-21 23:00,0.505,A,,
2020-09-22 00:00,0.5800000000000001,A,,
2020-09-22 01:00,0.605,A,,
2020-09-22 02:00,0.605,A,,
2020-09-22 03:00,0.605,A,,
2020-09-22 04:00,0.8300000000000001,A,,
2020-09-22 05:00,0.8966666666666666,A,,
2020-09-22 06:00,0.93,A,,
2020-09-22 07:00,1.0750000000000002,A,,
2020-09-22 08:00,1.005,A,,
2020-09-22 09:00,1.0025000000000002,A,,
2020-09-22 10:00,1.0975,A,,
2020-09-22 11:00,1.17,A,,
2020-09-22 12:00,1.2225,A,,
2020-09-22 13:00,1.4225,A,,
2020-09-22 14:00,1.3225,A,,
2020-09-22 15:00,1.15,A,,
2020-09-22 16:00,1.03,A,,
2020-09-22 17:00,0.955,A,,
2020-09-22 18:00,0.98,A,,
2020-09-22 19:00,0.855,A,,
2020-09-22 20:00,0.805,A,,
2020-09-22 21:00,0.88,A,,
2020-09-22 22:00,0.88,A,,
2020-09-22 23:00,0.88,A,,
2020-09-23 00:00,0.855,A,,
2020-09-23 01:00,0.88,A,,
2020-09-23 02:00,1.03,A,,
2020-09-23 03:00,1.055,A,,
2020-09-23 04:00,1.0550000000000002,A,,
2020-09-23 05:00,1.1275,A,,
2020-09-23 06:00,1.03,A,,
2020-09-23 07:00,1.13,A,,
2020-09-23 08:00,1.08,A,,
2020-09-23 09:00,1.155,A,,
2020-09-23 10:00,1.13,A,,
2020-09-23 11:00,1.105,A,,
2020-09-23 12:00,1.23,A,,
2020-09-23 13:00,1.23,A,,
2020-09-23 14:00,1.2633333333333334,A,,
2020-09-23 15:00,1.0325000000000002,A,,
2020-09-23 16:00,1.035,A,,
2020-09-23 17:00,0.9625,A,,
2020-09-23 18:00,0.9375,A,,
2020-09-23 19:00,0.8624999999999999,A,,
2020-09-23 20:00,0.8624999999999999,A,,
2020-09-23 21:00,0.865,A,,
2020-09-23 22:00,0.815,A,,
2020-09-23 23:00,0.8649999999999999,A,,
2020-09-24 00:00,0.915,A,,
2020-09-24 01:00,0.915,A,,
2020-09-24 02:00,0.9875,A,,
2020-09-24 03:00,1.0125,A,,
2020-09-24 04:00,0.965,A,,
2020-09-24 05:00,1.015,A,,
2020-09-24 06:00,0.99,A,,
2020-09-24 07:00,0.94,A,,
2020-09-24 08:00,0.99,A,,
2020-09-24 09:00,0.99,A,,
2020-09-24 10:00,0.8899999999999999,A,,
2020-09-24 11:00,0.965,A,,
2020-09-24 12:00,0.99,A,,
2020-09-24 13:00,1.015,A,,
2020-09-24 14:00,1.065,A,,
2020-09-24 15:00,0.99,A,,
2020-09-24 16:00,1.1125,A,,
2020-09-24 17:00,0.7224999999999999,A,,
2020-09-24 18:00,0.9175,A,,
2020-09-24 19:00,0.77,A,,
2020-09-24 20:00,0.9425,A,,
2020-09-24 21:00,0.82,A,,
2020-09-24 22:00,0.97,A,,
2020-09-24 23:00,0.995,A,,
2020-09-25 00:00,0.8475,A,,
2020-09-25 01:00,0.7,A,,
2020-09-25 02:00,0.675,A,,
2020-09-25 03:00,0.775,A,,
2020-09-25 04:00,0.75,A,,
2020-09-25 05:00,0.9,A,,
2020-09-25 06:00,0.8,A,,
2020-09-25 07:00,0.9475,A,,
2020-09-25 08:00,0.7749999999999999,A,,
2020-09-25 09:00,0.8975,A,,
2020-09-25 10:00,1.045,A,,
2020-09-25 11:00,0.9475,A,,
2020-09-25 12:00,1.0133333333333334,A,0.2,A
2020-09-25 13:00,0.925,A,,
2020-09-25 14:00,0.95,A,,
2020-09-25 15:00,0.825,A,,
2020-09-25 16:00,0.8775,A,,
2020-09-25 17:00,1.1766666666666667,A,0.2,A
2020-09-25 18:00,1.1925,A,,
2020-09-25 19:00,0.8275,A,,
2020-09-25 20:00,0.7075,A,,
2020-09-25 21:00,0.7275,A,,
2020-09-25 22:00,1.3674999999999995,A,,
2020-09-25 23:00,0.875,A,,
2020-09-26 00:00,0.805,A,,
2020-09-26 01:00,0.7075,A,,
2020-09-26 02:00,0.6575,A,,
2020-09-26 03:00,0.6100000000000001,A,,
2020-09-26 04:00,0.6825,A,,
2020-09-26 05:00,0.7075,A,,
2020-09-26 06:00,0.685,A,,
2020-09-26 07:00,0.5850000000000001,A,,
2020-09-26 08:00,0.6100000000000001,A,,
2020-09-26 09:00,0.6825,A,,
2020-09-26 10:00,0.66,A,,
2020-09-26 11:00,0.8074999999999999,A,,
2020-09-26 12:00,0.93,A,,
2020-09-26 13:00,0.88,A,,
2020-09-26 14:00,0.6825,A,,
2020-09-26 15:00,0.6100000000000001,A,,
2020-09-26 16:00,0.56,A,,
2020-09-26 17:00,0.51,A,,
2020-09-26 18:00,0.6100000000000001,A,,
2020-09-26 19:00,0.5850000000000001,A,,
2020-09-26 20:00,0.665,A,,
2020-09-26 21:00,0.5625,A,,
2020-09-26 22:00,0.54,A,,
2020-09-26 23:00,0.5875,A,,
2020-09-27 00:00,0.59,A,,
2020-09-27 01:00,0.5625,A,,
2020-09-27 02:00,0.47,A,,
2020-09-27 03:00,0.5675,A,,
2020-09-27 04:00,0.6375000000000001,A,,
2020-09-27 05:00,0.5924999999999999,A,,
2020-09-27 06:00,0.6875,A,,
2020-09-27 07:00,0.64,A,,
2020-09-27 08:00,0.685,A,,
2020-09-27 09:00,0.5924999999999999,A,,
2020-09-27 10:00,0.595,A,,
2020-09-27 11:00,0.715,A,,
2020-09-27 12:00,0.6925,A,,
2020-09-27 13:00,0.6925,A,,
2020-09-27 14:00,0.57,A,,
2020-09-27 15:00,0.645,A,,
2020-09-27 16:00,0.5449999999999999,A,,
2020-09-27 17:00,0.495,A,,
2020-09-27 18:00,0.4949999999999999,A,,
2020-09-27 19:00,0.42,A,,
2020-09-27 20:00,0.4366666666666667,A,0.1,A
2020-09-27 21:00,0.47,A,,
2020-09-27 22:00,0.57,A,,
2020-09-27 23:00,0.52,A,,
2020-09-28 00:00,0.47,A,,
2020-09-28 01:00,0.5449999999999999,A,,
2020-09-28 02:00,0.52,A,,
2020-09-28 03:00,0.57,A,,
2020-09-28 04:00,0.57,A,,
2020-09-28 05:00,0.6033333333333334,A,0.1,A
2020-09-28 06:00,0.57,A,,
2020-09-28 07:00,0.57,A,,
2020-09-28 08:00,0.55,A,,
2020-09-28 09:00,0.645,A,,
2020-09-28 10:00,0.5724999999999999,A,,
2020-09-28 11:00,0.645,A,,
2020-09-28 12:00,0.5975,A,,
2020-09-28 13:00,0.695,A,,
2020-09-28 14:00,0.5725,A,,
2020-09-28 15:00,0.5,A,,
2020-09-28 16:00,0.505,A,,
2020-09-28 17:00,0.4049999999999999,A,,
2020-09-28 18:00,0.5775,A,,
2020-09-28 19:00,0.505,A,,
2020-09-28 20:00,0.4549999999999999,A,,
2020-09-28 21:00,0.405,A,,
2020-09-28 22:00,0.5549999999999999,A,,
2020-09-28 23:00,0.505,A,,
2020-09-29 00:00,0.48,A,,
2020-09-29 01:00,0.53,A,,
2020-09-29 02:00,0.405,A,,
2020-09-29 03:00,0.53,A,,
2020-09-29 04:00,0.53,A,,
2020-09-29 05:00,0.53,A,,
2020-09-29 06:00,0.5525,A,,
2020-09-29 07:00,0.48,A,,
2020-09-29 08:00,0.505,A,,
2020-09-29 09:00,0.53,A,,
2020-09-29 10:00,0.48,A,,
2020-09-29 11:00,0.405,A,,
2020-09-29 12:00,0.4549999999999999,A,,
2020-09-29 13:00,0.4466666666666666,A,,
2020-09-29 14:00,0.3875,A,,
2020-09-29 15:00,0.3875,A,,
2020-09-29 16:00,0.5466666666666667,A,0.1,A
2020-09-29 17:00,0.4375,A,,
2020-09-29 18:00,0.29,A,,
2020-09-29 19:00,0.2649999999999999,A,,
2020-09-29 20:00,0.315,A,,
2020-09-29 21:00,0.4600000000000001,A,,
2020-09-29 22:00,0.415,A,,
2020-09-29 23:00,0.4125,A,,
2020-09-30 00:00,0.3399999999999999,A,,
2020-09-30 01:00,0.39,A,,
2020-09-30 02:00,0.39,A,,
2020-09-30 03:00,0.365,A,,
2020-09-30 04:00,0.415,A,,
2020-09-30 05:00,0.29,A,0.2,A
2020-09-30 06:00,0.29,A,,
2020-09-30 07:00,0.415,A,,
2020-09-30 08:00,0.34,A,,
2020-09-30 09:00,0.3399999999999999,A,,
2020-09-30 10:00,0.365,A,,
2020-09-30 11:00,0.465,A,,
2020-09-30 12:00,0.4649999999999999,A,,
2020-09-30 13:00,0.4875,A,,
2020-09-30 14:00,0.3425,A,,
2020-09-30 15:00,0.2224999999999999,A,,
2020-09-30 16:00,0.2199999999999999,A,,
2020-09-30 17:00,0.2224999999999999,A,,
2020-09-30 18:00,0.2699999999999999,A,,
2020-09-30 19:00,0.245,A,,
2020-09-30 20:00,0.3,A,,
2020-09-30 21:00,0.2975,A,,
2020-09-30 22:00,0.345,A,,
2020-09-30 23:00,0.225,A,,
2020-10-01 00:00,0.345,A,,
2020-10-01 01:00,0.37,A,,
2020-10-01 02:00,0.345,A,,
2020-10-01 03:00,0.345,A,,
2020-10-01 04:00,0.375,A,,
2020-10-01 05:00,0.275,A,,
2020-10-01 06:00,0.25,A,,
2020-10-01 07:00,0.3,A,,
2020-10-01 08:00,0.275,A,,
2020-10-01 09:00,0.325,A,,
2020-10-01 10:00,0.3475,A,,
2020-10-01 11:00,0.3975,A,,
2020-10-01 12:00,0.425,A,,
2020-10-01 13:00,0.35,A,,
2020-10-01 14:00,0.3,A,,
2020-10-01 15:00,0.275,A,,
2020-10-01 16:00,0.25,A,,
2020-10-01 17:00,0.25,A,,
2020-10-01 18:00,0.2275,A,,
2020-10-01 19:00,0.2024999999999999,A,,
2020-10-01 20:00,0.2333333333333333,A,0.2,A
2020-10-01 21:00,0.2249999999999999,A,,
2020-10-01 22:00,0.2274999999999999,A,,
2020-10-01 23:00,0.3,A,,
2020-10-02 00:00,0.375,A,,
2020-10-02 01:00,0.35,A,,
2020-10-02 02:00,0.255,A,,
2020-10-02 03:00,0.2799999999999999,A,,
2020-10-02 04:00,0.375,A,,
2020-10-02 05:00,0.35,A,,
2020-10-02 06:00,0.3275,A,,
2020-10-02 07:00,0.3025,A,,
2020-10-02 08:00,0.35,A,,
2020-10-02 09:00,0.33,A,,
2020-10-02 10:00,0.3325,A,,
2020-10-02 11:00,0.4,A,,
2020-10-02 12:00,0.31,A,,
2020-10-02 13:00,0.4,A,,
2020-10-02 14:00,0.305,A,,
2020-10-02 15:00,0.285,A,,
2020-10-02 16:00,0.26,A,,
2020-10-02 17:00,0.285,A,,
2020-10-02 18:00,0.21,A,0.2,A
2020-10-02 19:00,0.26,A,,
2020-10-02 20:00,0.26,A,,
2020-10-02 21:00,0.335,A,,
2020-10-02 22:00,0.3575,A,,
2020-10-02 23:00,0.4066666666666667,A,0.2,A
2020-10-03 00:00,0.4075,A,,
2020-10-03 01:00,0.4549999999999999,A,,
2020-10-03 02:00,0.4349999999999999,A,,
2020-10-03 03:00,0.3349999999999999,A,,
2020-10-03 04:00,0.26,A,,
2020-10-03 05:00,0.3825,A,,
2020-10-03 06:00,0.41,A,,
2020-10-03 07:00,0.5775,A,,
2020-10-03 08:00,0.5325,A,,
2020-10-03 09:00,0.625,A,,
2020-10-03 10:00,0.5575,A,,
2020-10-03 11:00,0.41,A,,
2020-10-03 12:00,0.51,A,0.2,A
2020-10-03 13:00,0.5825,A,,
2020-10-03 14:00,0.5575,A,,
2020-10-03 15:00,0.5825,A,,
2020-10-03 16:00,0.51,A,,
2020-10-03 17:00,0.51,A,,
2020-10-03 18:00,0.435,A,,
2020-10-03 19:00,0.51,A,,
2020-10-03 20:00,0.51,A,,
2020-10-03 21:00,0.6074999999999999,A,,
2020-10-03 22:00,1.0725,A,,
2020-10-03 23:00,0.8025,A,,
2020-10-04 00:00,0.5375,A,,
2020-10-04 01:00,0.5349999999999999,A,,
2020-10-04 02:00,0.5599999999999999,A,,
2020-10-04 03:00,0.51,A,,
2020-10-04 04:00,0.51,A,,
2020-10-04 05:00,0.5349999999999999,A,,
2020-10-04 06:00,0.4374999999999999,A,,
2020-10-04 07:00,0.44,A,,
2020-10-04 08:00,0.4425,A,,
2020-10-04 09:00,0.44,A,,
2020-10-04 10:00,0.4675,A,,
2020-10-04 11:00,0.5875,A,,
2020-10-04 12:00,0.5874999999999999,A,,
2020-10-04 13:00,0.635,A,,
2020-10-04 14:00,0.5625,A,,
2020-10-04 15:00,0.345,A,,
2020-10-04 16:00,0.4924999999999999,A,,
2020-10-04 17:00,0.37,A,,
2020-10-04 18:00,0.35,A,0.5,A
2020-10-04 19:00,0.395,A,,
2020-10-04 20:00,0.295,A,,
2020-10-04 21:00,0.27,A,,
2020-10-04 22:00,0.395,A,,
2020-10-04 23:00,0.37,A,,
2020-10-05 00:00,0.295,A,,
2020-10-05 01:00,0.37,A,,
2020-10-05 02:00,0.32,A,,
2020-10-05 03:00,0.295,A,,
2020-10-05 04:00,0.3,A,,
2020-10-05 05:00,0.445,A,,
2020-10-05 06:00,0.345,A,,
2020-10-05 07:00,0.3,A,,
2020-10-05 08:00,0.32,A,,
2020-10-05 09:00,0.3866666666666666,A,0.1,A
2020-10-05 10:00,0.3475,A,,
2020-10-05 11:00,0.3475,A,,
2020-10-05 12:00,0.3974999999999999,A,,
2020-10-05 13:00,0.305,A,,
2020-10-05 14:00,0.2633333333333333,A,0.2,A
2020-10-05 15:00,0.2299999999999999,A,,
2020-10-05 16:00,0.3275,A,,
2020-10-05 17:00,0.255,A,,
2020-10-05 18:00,0.255,A,,
2020-10-05 19:00,0.2299999999999999,A,,
2020-10-05 20:00,0.255,A,,
2020-10-05 21:00,0.155,A,,
2020-10-05 22:00,0.155,A,,
2020-10-05 23:00,0.205,A,,
2020-10-06 00:00,0.255,A,,
2020-10-06 01:00,0.255,A,,
2020-10-06 02:00,0.33,A,,
2020-10-06 03:00,0.23,A,,
2020-10-06 04:00,0.2633333333333333,A,0.2,A
2020-10-06 05:00,0.305,A,,
2020-10-06 06:00,0.28,A,,
2020-10-06 07:00,0.305,A,,
2020-10-06 08:00,0.28,A,,
2020-10-06 09:00,0.305,A,,
2020-10-06 10:00,0.355,A,,
2020-10-06 11:00,0.4775,A,,
2020-10-06 12:00,0.455,A,,
2020-10-06 13:00,0.2666666666666666,A,0.3,A
2020-10-06 14:00,0.355,A,,
2020-10-06 15:00,0.2625,A,,
2020-10-06 16:00,0.235,A,,
2020-10-06 17:00,0.3075,A,,
2020-10-06 18:00,0.24,A,,
2020-10-06 19:00,0.215,A,,
2020-10-06 20:00,0.19,A,,
2020-10-06 21:00,0.2125,A,,
2020-10-06 22:00,0.19,A,,
2020-10-06 23:00,0.285,A,,
2020-10-07 00:00,0.215,A,,
2020-10-07 01:00,0.31,A,,
2020-10-07 02:00,0.265,A,,
2020-10-07 03:00,0.3375,A,,
2020-10-07 04:00,0.3625,A,,
2020-10-07 05:00,0.335,A,,
2020-10-07 06:00,0.3125,A,,
2020-10-07 07:00,0.3125,A,,
2020-10-07 08:00,0.29,A,,
2020-10-07 09:00,0.3375,A,,
2020-10-07 10:00,0.415,A,,
2020-10-07 11:00,0.365,A,,
2020-10-07 12:00,0.29,A,,
2020-10-07 13:00,0.24,A,,
2020-10-07 14:00,0.29,A,,
2020-10-07 15:00,0.3066666666666667,A,0.2,A
2020-10-07 16:00,0.29,A,,
2020-10-07 17:00,0.2875,A,,
2020-10-07 18:00,0.3875,A,,
2020-10-07 19:00,0.24,A,,
2020-10-07 20:00,0.34,A,,
2020-10-07 21:00,0.29,A,,
2020-10-07 22:00,0.2425,A,,
2020-10-07 23:00,0.4125,A,,
2020-10-08 00:00,0.2925,A,,
2020-10-08 01:00,0.3399999999999999,A,,
2020-10-08 02:00,0.2925,A,,
2020-10-08 03:00,0.195,A,,
2020-10-08 04:00,0.195,A,,
2020-10-08 05:00,0.29,A,,
